cik,company,ticker,exchange,sic,industry,hq_country,segment,naics
0000916540,DARLING INGREDIENTS INC.,DAR,NYSE,2070,Fats & Oils,USA,public,
0001534675,Tecnoglass Inc.,TGLS,NYSE,3211,Flat Glass,USA,public,
0001278027,"B&G Foods, Inc.",BGS,NYSE,2000,Food and Kindred Products,USA,public,
0001772016,"BELLRING BRANDS, INC.",BRBR,NYSE,2000,Food and Kindred Products,,public,
0001655210,"BEYOND MEAT, INC.",BYND,Nasdaq,2000,Food and Kindred Products,USA,public,
0001852973,Borealis Foods Inc.,BRLS,Nasdaq,2000,Food and Kindred Products,USA,public,
0001852973,Borealis Foods Inc.,BRLSW,Nasdaq,2000,Food and Kindred Products,USA,public,
0001962481,BranchOut Food Inc.,BOF,Nasdaq,2000,Food and Kindred Products,USA,public,
0000016732,CAMPBELL'S Co,CPB,Nasdaq,2000,Food and Kindred Products,USA,public,
0001901203,CN Healthy Food Tech Group Corp.,UCFI,Nasdaq,2000,Food and Kindred Products,USA,public,
0001901203,CN Healthy Food Tech Group Corp.,UCFIW,Nasdaq,2000,Food and Kindred Products,USA,public,
0000023217,CONAGRA BRANDS INC.,CAG,NYSE,2000,Food and Kindred Products,USA,public,
0001825349,Chanson International Holding,CHSN,Nasdaq,2000,Food and Kindred Products,USA,public,
0001808110,DDC Enterprise Ltd,DDC,NYSE,2000,Food and Kindred Products,USA,public,
0001128928,FLOWERS FOODS INC,FLO,NYSE,2000,Food and Kindred Products,USA,public,
0000910406,HAIN CELESTIAL GROUP INC,HAIN,Nasdaq,2000,Food and Kindred Products,USA,public,
0001650696,"Laird Superfood, Inc.",LSF,NYSE,2000,Food and Kindred Products,USA,public,
0001103982,"Mondelez International, Inc.",MDLZ,Nasdaq,2000,Food and Kindred Products,USA,public,
0001937737,Moolec Science SA,MLEC,Nasdaq,2000,Food and Kindred Products,USA,public,
0001937737,Moolec Science SA,MLECW,Nasdaq,2000,Food and Kindred Products,USA,public,
0001651717,Nomad Foods Ltd,NOMD,NYSE,2000,Food and Kindred Products,USA,public,
0001843586,Oatly Group AB,OTLY,Nasdaq,2000,Food and Kindred Products,USA,public,
0001696556,"Once Upon a Farm, PBC",OFRM,NYSE,2000,Food and Kindred Products,USA,public,
0001702744,Simply Good Foods Co,SMPL,Nasdaq,2000,Food and Kindred Products,,public,
0001490161,Sow Good Inc.,SOWG,Nasdaq,2000,Food and Kindred Products,USA,public,
0001828098,Steakholder Foods Ltd.,STKH,Nasdaq,2000,Food and Kindred Products,USA,public,
0001579733,"Vital Farms, Inc.",VITL,Nasdaq,2000,Food and Kindred Products,USA,public,
0000812074,"O-I Glass, Inc. /DE/",OI,NYSE,3221,Glass Containers,USA,public,
0001903870,Forafric Global PLC,AFRI,Nasdaq,2040,Grain Mill Products,USA,public,
0001903870,Forafric Global PLC,AFRIW,Nasdaq,2040,Grain Mill Products,USA,public,
0001611647,"Freshpet, Inc.",FRPT,Nasdaq,2040,Grain Mill Products,USA,public,
0000040704,GENERAL MILLS INC,GIS,NYSE,2040,Grain Mill Products,USA,public,
0001046257,Ingredion Inc,INGR,NYSE,2040,Grain Mill Products,USA,public,
0001530950,"Post Holdings, Inc.",POST,NYSE,2040,Grain Mill Products,USA,public,
0001860160,Firefly Aerospace Inc.,FLY,Nasdaq,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",KTOS,Nasdaq,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0000936468,LOCKHEED MARTIN CORP,LMT,NYSE,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001857047,MDA Space Ltd.,MDA,NYSE,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001781162,Momentus Inc.,MNTS,Nasdaq,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001781162,Momentus Inc.,MNTSW,Nasdaq,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001819810,Redwire Corp,RDW,NYSE,3760,Guided Missiles & Space Vehicles & Parts,,public,
0001819994,Rocket Lab Corp,RKLB,Nasdaq,3760,Guided Missiles & Space Vehicles & Parts,,public,
0001788060,"Voyager Technologies, Inc./DE",VOYG,NYSE,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0002086587,York Space Systems Inc.,YSS,NYSE,3760,Guided Missiles & Space Vehicles & Parts,USA,public,
0001345126,Compass Diversified Holdings,CODI,NYSE,2510,Household Furniture,USA,public,
0001345126,Compass Diversified Holdings,CODI-PB,NYSE,2510,Household Furniture,USA,public,
0001345126,Compass Diversified Holdings,CODI-PA,NYSE,2510,Household Furniture,USA,public,
0001345126,Compass Diversified Holdings,CODI-PC,NYSE,2510,Household Furniture,USA,public,
0000037472,FLEXSTEEL INDUSTRIES INC,FLXS,Nasdaq,2510,Household Furniture,USA,public,
0001077688,HOOKER FURNISHINGS Corp,HOFT,Nasdaq,2510,Household Furniture,USA,public,
0000057131,LA-Z-BOY INC,LZB,NYSE,2510,Household Furniture,USA,public,
0000058492,LEGGETT & PLATT INC,LEG,NYSE,2510,Household Furniture,USA,public,
0000900391,NATUZZI S P A,NTZ,NYSE,2510,Household Furniture,,public,
0001643953,"Purple Innovation, Inc.",PRPL,Nasdaq,2510,Household Furniture,USA,public,
0001206264,SOMNIGROUP INTERNATIONAL INC.,SGI,NYSE,2510,Household Furniture,USA,public,
0000827187,Sleep Number Corp,SNBR,Nasdaq,2510,Household Furniture,USA,public,
0001473334,XMax Inc.,XMAX,Nasdaq,2510,Household Furniture,USA,public,
0002071668,Magnum Ice Cream Co N.V.,MICC,NYSE,2024,Ice Cream & Frozen Desserts,USA,public,
0000949858,"ACHIEVE LIFE SCIENCES, INC.",ACHV,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001850902,"Alpha Teknova, Inc.",TKNO,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001982708,Anbio Biotechnology,NNNN,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000073290,BIOMERICA INC,BMRA,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001870144,"Cardio Diagnostics Holdings, Inc.",CDIO,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001870144,"Cardio Diagnostics Holdings, Inc.",CDIOW,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000744218,"Celldex Therapeutics, Inc.",CLDX,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000874716,IDEXX LABORATORIES INC /DE,IDXX,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000811641,IMMUCELL CORP /DE/,ICCC,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001642380,Insight Molecular Diagnostics Inc.,IMDX,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001652130,"Intellia Therapeutics, Inc.",NTLA,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001521036,"Lantheus Holdings, Inc.",LNTH,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000899923,MYRIAD GENETICS INC,MYGN,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000711377,NEOGEN CORP,NEOG,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001321834,"Q/C TECHNOLOGIES, INC.",QCLS,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001906324,QuidelOrtho Corp,QDEL,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,,public,
0000888721,TRINITY BIOTECH PLC,TRIB,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000093314,VOLITIONRX LTD,VNRX,NYSE,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0001885827,Virax Biolabs Group Ltd,VRAX,Nasdaq,2835,In Vitro & In Vivo Diagnostic Substances,USA,public,
0000002969,"Air Products & Chemicals, Inc.",APD,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0001257640,KRONOS WORLDWIDE INC,KRO,NYSE,2810,Industrial Inorganic Chemicals,,public,
0001084554,LIGHTBRIDGE Corp,LTBR,Nasdaq,2810,Industrial Inorganic Chemicals,USA,public,
0001707925,LINDE PLC,LIN,Nasdaq,2810,Industrial Inorganic Chemicals,USA,public,
0000060714,"LSB INDUSTRIES, INC.",LXU,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0001096056,LUXFER HOLDINGS PLC,LXFR,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0000891014,MINERALS TECHNOLOGIES INC,MTX,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0000072162,NL INDUSTRIES INC,NL,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0001530804,Tronox Holdings plc,TROX,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0000059255,VALHI INC /DE/,VHI,NYSE,2810,Industrial Inorganic Chemicals,USA,public,
0000738214,"AEMETIS, INC",AMTX,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0000778164,"Alto Ingredients, Inc.",ALTO,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001071438,BRASKEM SA,BAK,NYSE,2860,Industrial Organic Chemicals,,public,
0001780785,CN ENERGY GROUP. INC.,CNEY,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001200375,"CODEXIS, INC.",CDXS,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001120970,Comstock Inc.,LODE,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001337298,FutureFuel Corp.,FF,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001392380,"Gevo, Inc.",GEVO,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001309402,Green Plains Inc.,GPRE,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0000051253,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001843724,"LanzaTech Global, Inc.",LNZA,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001843724,"LanzaTech Global, Inc.",LNZAW,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001489393,LyondellBasell Industries N.V.,LYB,NYSE,2860,Industrial Organic Chemicals,USA,public,
0000886977,METHANEX CORP,MEOH,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001282637,NEWMARKET CORP,NEU,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001802457,"Origin Materials, Inc.",ORGN,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001802457,"Origin Materials, Inc.",ORGNW,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0000744187,REX AMERICAN RESOURCES Corp,REX,NYSE,2860,Industrial Organic Chemicals,USA,public,
0000310142,SENSIENT TECHNOLOGIES CORP,SXT,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001588084,TANTECH HOLDINGS LTD,TANH,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0000314227,"TOMI Environmental Solutions, Inc.",TOMZ,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001841425,"Verde Clean Fuels, Inc.",VGAS,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001841425,"Verde Clean Fuels, Inc.",VGASW,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001262823,WESTLAKE CORP,WLK,NYSE,2860,Industrial Organic Chemicals,USA,public,
0001604665,Westlake Chemical Partners LP,WLKP,NYSE,2860,Industrial Organic Chemicals,USA,public,
0002019793,"XCF Global, Inc.",SAFX,Nasdaq,2860,Industrial Organic Chemicals,USA,public,
0001040470,AEHR TEST SYSTEMS,AEHR,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000046129,ALLIENT INC,ALNT,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000021535,COHU INC,COHU,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000351998,DATA I/O CORP,DAIO,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000039020,FREQUENCY ELECTRONICS INC,FEIM,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0001036262,INTEST CORP,INTT,NYSE,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000780571,"ITRON, INC.",ITRI,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000097210,"TERADYNE, INC",TER,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0000099302,TRANSCAT INC,TRNS,Nasdaq,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0001967680,Veralto Corp,VLTO,NYSE,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,USA,public,
0001668717,Anheuser-Busch InBev SA/NV,BUD,NYSE,2082,Malt Beverages,USA,public,
0000949870,BOSTON BEER CO INC,SAM,NYSE,2082,Malt Beverages,USA,public,
0000024545,MOLSON COORS BEVERAGE CO,TAP,NYSE,2082,Malt Beverages,USA,public,
0000024545,MOLSON COORS BEVERAGE CO,TAP-A,NYSE,2082,Malt Beverages,USA,public,
0000888746,UNITED BREWERIES CO INC,CCU,NYSE,2082,Malt Beverages,,public,
0000048465,HORMEL FOODS CORP /DE/,HRL,NYSE,2011,Meat Packing Plants,USA,public,
0001791942,JBS N.V.,JBS,NYSE,2011,Meat Packing Plants,USA,public,
0000091388,SMITHFIELD FOODS INC,SFD,Nasdaq,2011,Meat Packing Plants,USA,public,
0001888014,AKANDA CORP.,AKAN,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001683541,AURORA CANNABIS INC,ACB,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001816815,Bon Natural Life Ltd,BON,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001737927,Canopy Growth Corp,CGC,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001656472,Cronos Group Inc.,CRON,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001813814,"Definium Therapeutics, Inc.",DFTX,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001374328,"FITLIFE BRANDS, INC.",FTLF,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001837254,Functional Brands Inc.,MEHA,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001792030,IM Cannabis Corp.,IMCC,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001056358,MANNATECH INC,MTEX,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001593984,MediWound Ltd.,MDWD,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0000787253,NATURAL ALTERNATIVES INTERNATIONAL INC,NAII,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001386570,"Niagen Bioscience, Inc.",NAGE,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001829667,Regencell Bioscience Holdings Ltd,RGC,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001766600,SNDL Inc.,SNDL,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001562733,Synergy CHC Corp.,SNYR,Nasdaq,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001731348,"Tilray Brands, Inc.",TLRY,Nasdaq,2833,Medicinal Chemicals & Botanical Products,,public,
0001754195,Trulieve Cannabis Corp.,TRLV,NYSE,2833,Medicinal Chemicals & Botanical Products,USA,public,
0000896264,USANA HEALTH SCIENCES INC,USNA,NYSE,2833,Medicinal Chemicals & Botanical Products,USA,public,
0001819253,biote Corp.,BTMD,Nasdaq,2833,Medicinal Chemicals & Botanical Products,,public,
0000723254,CINTAS CORP,CTAS,Nasdaq,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0001760965,"Kontoor Brands, Inc.",KTB,NYSE,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0000075288,OXFORD INDUSTRIES INC,OXM,NYSE,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0000078239,PVH CORP. /DE/,PVH,NYSE,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0001037038,RALPH LAUREN CORP,RL,NYSE,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0000103379,V F CORP,VFC,NYSE,2320,"Men's & Boys' Furnishgs, Work Clothg, & Allied Garments",USA,public,
0001921865,ASP Isotopes Inc.,ASPI,Nasdaq,2890,Miscellaneous Chemical Products,USA,public,
0001515156,"Arq, Inc.",ARQ,Nasdaq,2890,Miscellaneous Chemical Products,,public,
0000016040,CABOT CORP,CBT,NYSE,2890,Miscellaneous Chemical Products,USA,public,
0001590714,Element Solutions Inc,ESI,NYSE,2890,Miscellaneous Chemical Products,,public,
0001069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,FSI,NYSE,2890,Miscellaneous Chemical Products,USA,public,
0000928054,FLOTEK INDUSTRIES INC/CN/,FTK,NYSE,2890,Miscellaneous Chemical Products,USA,public,
0001609804,Orion S.A.,OEC,NYSE,2890,Miscellaneous Chemical Products,,public,
0000105132,WD 40 CO,WDFC,Nasdaq,2890,Miscellaneous Chemical Products,USA,public,
0001904501,Zentek Ltd.,ZTEK,Nasdaq,2890,Miscellaneous Chemical Products,USA,public,
0002008007,MaxsMaking Inc.,MAMK,Nasdaq,2390,Miscellaneous Fabricated Textile Products,USA,public,
0001007019,COFFEE HOLDING CO INC,JVA,Nasdaq,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0000063754,MCCORMICK & CO INC,MKC,NYSE,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0000063754,MCCORMICK & CO INC,MKC-V,NYSE,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0000910329,MEDIFAST INC,MED,NYSE,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0001978057,Top Wealth Group Holding Ltd,TWG,Nasdaq,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0001739566,"Utz Brands, Inc.",UTZ,NYSE,2090,Miscellaneous Food Preparations & Kindred Products,USA,public,
0001325964,"Lightwave Logic, Inc.",LWLG,Nasdaq,3080,Miscellaneous Plastics Products,USA,public,
0000034067,DMC Global Inc.,BOOM,Nasdaq,3390,Miscellaneous Primary Metal Products,USA,public,
0001748797,BRP Inc.,DOO,Nasdaq,3790,Miscellaneous Transportation Equipment,USA,public,
0001952853,Massimo Group,MAMO,Nasdaq,3790,Miscellaneous Transportation Equipment,USA,public,
0000931015,Polaris Inc.,PII,NYSE,3790,Miscellaneous Transportation Equipment,USA,public,
0000730263,THOR INDUSTRIES INC,THO,NYSE,3716,Motor Homes,USA,public,
0000107687,WINNEBAGO INDUSTRIES INC,WGO,NYSE,3716,Motor Homes,USA,public,
0001818644,"AEye, Inc.",LIDR,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001818644,"AEye, Inc.",LIDRW,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001034670,AUTOLIV INC,ALV,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001670541,Adient plc,ADNT,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001789029,"Aeva Technologies, Inc.",AEVA,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001411207,Allison Transmission Holdings Inc,ALSN,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001521332,Aptiv PLC,APTV,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001921963,Atmus Filtration Technologies Inc.,ATMU,NYSE,3714,Motor Vehicle Parts & Accessories,,public,
0000908255,BORGWARNER INC,BWA,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0002037400,"China Automotive Systems, Inc.",CAAS,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001290900,"Commercial Vehicle Group, Inc.",CVGI,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001320461,Cooper-Standard Holdings Inc.,CPS,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000026780,DANA Inc,DAN,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001062231,Dauch Corp,DCH,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000868780,"Dorman Products, Inc.",DORM,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001563568,"Envirotech Vehicles, Inc.",EVTV,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0000355811,GENTEX CORP,GNTX,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001735707,Garrett Motion Inc.,GTX,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0000903129,Gentherm Inc,THRM,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001822928,Holley Inc.,HLLY,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001822928,Holley Inc.,HLLY-WT,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001835654,Innoviz Technologies Ltd.,INVZ,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001720250,"Kandi Technologies Group, Inc.",KNDI,Nasdaq,3714,Motor Vehicle Parts & Accessories,,public,
0000763744,LCI INDUSTRIES,LCII,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000842162,LEAR CORP,LEA,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000749098,MAGNA INTERNATIONAL INC,MGA,NYSE,3714,Motor Vehicle Parts & Accessories,,public,
0000067347,MODINE MANUFACTURING CO,MOD,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000918251,MOTORCAR PARTS OF AMERICA INC,MPAA,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001993431,Micropolis AI Robotics,MCRP,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000076605,PATRICK INDUSTRIES INC,PATK,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001968915,PHINIA INC.,PHIN,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000093389,"STANDARD MOTOR PRODUCTS, INC.",SMP,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001043337,STONERIDGE INC,SRI,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0000933034,STRATTEC SECURITY CORP,STRT,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001111335,VISTEON CORP,VC,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0002078008,Versigent PLC,VGNT,NYSE,3714,Motor Vehicle Parts & Accessories,USA,public,
0001096275,Worksport Ltd,WKSP,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001819493,"Xos, Inc.",XOS,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001819493,"Xos, Inc.",XOSWW,Nasdaq,3714,Motor Vehicle Parts & Accessories,USA,public,
0001786471,Aptera Motors Corp,SEV,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001707919,Cenntro Inc.,CENN,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001957413,Digital Currency X Technology Inc.,DCX,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,FFAI,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,FFAIW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000277509,FEDERAL SIGNAL CORP /DE/,FSS,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000037996,FORD MOTOR CO,F,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000037996,FORD MOTOR CO,F-PB,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000037996,FORD MOTOR CO,F-PC,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000037996,FORD MOTOR CO,F-PD,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001648416,Ferrari N.V.,RACE,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001975940,"Fly-E Group, Inc.",FLYE,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001467858,General Motors Co,GM,NYSE,3711,Motor Vehicles & Passenger Car Bodies,,public,
0001886190,Gogoro Inc.,GGR,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001886190,Gogoro Inc.,GGROW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000715153,HONDA MOTOR CO LTD,HMC,NYSE,3711,Motor Vehicles & Passenger Car Bodies,,public,
0001791706,Li Auto Inc.,LI,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001962746,Lotus Technology Inc.,LOT,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001962746,Lotus Technology Inc.,LOTWW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001811210,"Lucid Group, Inc.",LCID,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001736541,NIO Inc.,NIO,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001744781,Niu Technologies,NIU,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000775158,OSHKOSH CORP,OSK,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0000075362,PACCAR INC,PCAR,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001884082,Polestar Automotive Holding UK PLC,PSNY,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001884082,Polestar Automotive Holding UK PLC,PSNYW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001843588,REE Automotive Ltd.,REE,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001932737,ROBO.AI INC.,AIIO,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001932737,ROBO.AI INC.,AIIOW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001874178,"Rivian Automotive, Inc. / DE",RIVN,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001605484,Stellantis N.V.,STLA,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001094517,TOYOTA MOTOR CORP/,TM,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001318605,"Tesla, Inc.",TSLA,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001913510,VinFast Auto Ltd.,VFS,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001913510,VinFast Auto Ltd.,VFSWW,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001425287,Workhorse Group Inc.,WKHS,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001810997,XPENG INC.,XPEV,NYSE,3711,Motor Vehicles & Passenger Car Bodies,USA,public,
0001806904,EZGO Technologies Ltd.,EZGO,Nasdaq,3751,"Motorcycles, Bicycles & Parts",USA,public,
0001424929,FOX FACTORY HOLDING CORP,FOXF,Nasdaq,3751,"Motorcycles, Bicycles & Parts",USA,public,
